location_name,address,province,city,latitude,longitude,type,category
Jakarta Timur - CIMB Niaga Pasar Induk Kramat Jati,Jl. Raya Bogor Uniko D2 No.17 & 18,DKI JAKARTA,JAKARTA TIMUR,-6.2943,106.872,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - CIMB Niaga Permata Hijau,Jl. Komp.Permata Hijau Blok D No. 30,DKI JAKARTA,JAKARTA SELATAN,-6.219687,106.787181,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - CIMB Niaga Pintu Air,Jl. Pintu Air Raya No.7,DKI JAKARTA,JAKARTA PUSAT,-6.1676969,106.831131,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - CIMB Niaga Pintu Kecil,Jl. Pintu Kecil No.28-29,DKI JAKARTA,JAKARTA BARAT,-6.140167724,106.8111901,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - CIMB Niaga Pluit,Jl. Pluit Sakti Raya No.113-115,DKI JAKARTA,JAKARTA UTARA,-6.122399,106.78847,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - CIMB Niaga Pondok Indah Icon,"Jl. Metro Pondok Indah, Sektor 3",DKI JAKARTA,JAKARTA SELATAN,-6.272506315,106.783488,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - CIMB Niaga Pulo Gadung,"Jl. Rawa Terate II, Gd. Poliklinik PT GIEP, Kawasan Industri Pulogadung",DKI JAKARTA,JAKARTA TIMUR,-6.193981263,106.9121308,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - CIMB Niaga Puri Indah,Komp Sentra Niaga Puri Indah Blok T1 No.26-27 Puri Indah,DKI JAKARTA,JAKARTA BARAT,-6.187441576,106.7352424,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - CIMB Niaga Rawamangun Pratama,Jl. Pemuda No.296,DKI JAKARTA,JAKARTA TIMUR,-6.193257688,106.8932351,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - CIMB Niaga Roxy Mas,Jl. KH. Hasyim Ashari BI/4 ,DKI JAKARTA,JAKARTA PUSAT,-6.166358,106.802879,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - CIMB Niaga Sawah Besar,Jl. S. Wiryopranoto No.9,DKI JAKARTA,JAKARTA BARAT,-6.161820255,106.8275597,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - CIMB Niaga Senayan City,Jl. Asia Afrika,DKI JAKARTA,JAKARTA PUSAT,-6.227805,106.797462,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - CIMB Niaga Sentral Senayan II,"Jl. Asia Afrika No. 8, Gelora Bung Karno",DKI JAKARTA,JAKARTA PUSAT,-6.224798,106.7988,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - CIMB Niaga Setiabudi,"Jl. HR Rasuna Said kav. 62, Setiabudi building II ",DKI JAKARTA,JAKARTA SELATAN,-6.216159,106.830035,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - CIMB Niaga South Quarter,"Jl. R.A.Kartini No.Kav 8, RT.10/RW.4",DKI JAKARTA,JAKARTA SELATAN,-6.29457,106.785297,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - CIMB Niaga Sunter,Jl. Sunter Paradise Blok F 20 No. 1-2,DKI JAKARTA,JAKARTA UTARA,-6.139783,106.870153,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - CIMB Niaga Supomo Tebet,Jl. Prof Dr Soepomo 47,DKI JAKARTA,JAKARTA SELATAN,-6.236648,106.844307,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - CIMB Niaga Suryopranoto,Jl. Suryopranoto No.1 - 9 A/18 Delta Bld.,DKI JAKARTA,JAKARTA PUSAT,-6.16969,106.818257,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - CIMB Niaga Syariah Menara Sudirman,Jl. Jend. Sudirman Kav 60,DKI JAKARTA,JAKARTA SELATAN,-6.225717273,106.8046549,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - CIMB Niaga Tanah Abang Blok A,Gedung Pasar Tanah Abang Blok A Los F No.086 dan 087,DKI JAKARTA,JAKARTA PUSAT,-6.1871841,106.8154574,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - CIMB Niaga Tanjung Priok,Jl. Enggano Blok C Kav.11-I,DKI JAKARTA,JAKARTA UTARA,-6.11,106.8885,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - CIMB Niaga Teluk Gong,"Jl. Kapuk Muara Blok D No. 3, Komp. Duta Harapan Indah",DKI JAKARTA,JAKARTA UTARA,-6.138331,106.774835,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - CIMB Niaga Tempo Scan,Jl. HR Rasuna Said Kav. 3-4,DKI JAKARTA,JAKARTA SELATAN,-6.227657,106.832759,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - CIMB Niaga Tomang Raya,Jl. Tomang Raya No. 48A,DKI JAKARTA,JAKARTA BARAT,-6.176374,106.800996,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - CIMB Niaga Tomang Tol,Jl. Taman Kedoya Baru No.8,DKI JAKARTA,JAKARTA BARAT,-6.189633333,106.7627723,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - CIMB Niaga Wahid Hasyim,Jl. Wahid Hasyim No. 177 A-B,DKI JAKARTA,JAKARTA PUSAT,-6.187459,106.816248,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - CIMB Niaga Warung Buncit,Jl. Mampang Prapatan 101 ,DKI JAKARTA,JAKARTA SELATAN,-6.25182,106.826949,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - CIMB Niaga Wisma Metropolitan,Jl. Jend. Sudirman Kav. 29-30,DKI JAKARTA,JAKARTA SELATAN,-6.214098,106.81976,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - CIMB Niaga Wisma Pondok Indah,Jl. Sultan Iskandar Muda Blok V TA,DKI JAKARTA,JAKARTA SELATAN,-6.262702361,106.7825603,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - Deutche Bank Building,Jl. Imam Bonjol 80,DKI JAKARTA,JAKARTA PUSAT,-6.195627,106.824392,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - Digital Lounge Central Park,Jl. S. Parman Kav. 28,DKI JAKARTA,JAKARTA BARAT,-6.177287703,106.79068,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - Digital Lounge City Walk,Jl. KH Mas Mansyur No.24 Kav 121,DKI JAKARTA,JAKARTA PUSAT,-6.208979839,106.8180837,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Digital Lounge Gandaria City,Jl. Sultan Iskandar Muda,DKI JAKARTA,JAKARTA SELATAN,-6.244572,106.782891,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - Digital Lounge Grand Indonesia,Jl. M.H. Thamrin,DKI JAKARTA,JAKARTA PUSAT,-6.194784,106.820086,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Digital Lounge Kota Kasablanka,Jl. Prof Dr Satrio,DKI JAKARTA,JAKARTA SELATAN,-6.223582381,106.8426955,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - Digital Lounge Mall Artha Gading,Jl. Boulevar Artha Gading Selatan No. 1,DKI JAKARTA,JAKARTA UTARA,-6.145547,106.892068,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - Digital Lounge Mall Emporium,"Jl. Pluit Selatan Raya, RT.022, RW.008",DKI JAKARTA,JAKARTA UTARA,-6.127434,106.790947,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - Digital Lounge Mall Lippo Puri,Jl. Puri Indah Boulevar Blok U1,DKI JAKARTA,JAKARTA BARAT,-6.190603,106.738839,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Digital Lounge Pacific Place,Jl. Jend Sudirman kav 52-53,DKI JAKARTA,JAKARTA SELATAN,-6.224521,106.810087,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Digital Lounge PIM II,Jl. Metro Pondok Indah,DKI JAKARTA,JAKARTA SELATAN,-6.265394591,106.7830904,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Digital Lounge Universitas Atmajaya,Universitas Atmajaya Jl. Jendral Sudirman Kav.51,DKI JAKARTA,JAKARTA SELATAN,-6.218836,106.815401,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - Dunkin Donuts Muara Karang,Jl. Muara Karang Raya blok 26 S / 24,DKI JAKARTA,JAKARTA UTARA,-6.116126,106.778063,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - Dunkin Donuts Pejagalan,Jl. Bandengan Selatan I no.1,DKI JAKARTA,JAKARTA UTARA,-6.136176,106.8060281,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - Dunkin Donuts Raden Inten,Jl. Radin Inten II Buaran,DKI JAKARTA,JAKARTA TIMUR,-6.220548,106.92296,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Epi Walk,"Jl. HR Rasuna Said, Kawasan Rasuna Epicentrum ",DKI JAKARTA,JAKARTA SELATAN,-6.217964,106.835101,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - FX Plaza,Jl. Jend. Sudirman No.4 - Pintu Senayan,DKI JAKARTA,JAKARTA PUSAT,-6.224798,106.804108,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Gedung HS House,Jl. Pancoran Timur Raya No. 35,DKI JAKARTA,JAKARTA SELATAN,-6.249345,106.848628,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - Gedung ILP KS Tubun,Jl. Ks. Tubun No. 19,DKI JAKARTA,JAKARTA PUSAT,-6.199251173,106.8026354,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Gedung Menara Prima 2,"Jl. Lingkar Mega Kuningan, Kawasan Mega Kuningan, Kuningan Timur, Setiabudi",DKI JAKARTA,JAKARTA SELATAN,-6.230158,106.826156,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - Gedung Metro Pasar Baru,Jl. H. Samanhudi,DKI JAKARTA,JAKARTA PUSAT,-6.161408,106.83349,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - Grand Paragon Mall,Jl. Gajah Mada No. 126,DKI JAKARTA,JAKARTA BARAT,-6.151931,106.816956,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - Green Bay Pluit (slot 5),"Jl. Pluit Karang Ayu B1 Utara, Jakarta",DKI JAKARTA,JAKARTA UTARA,-6.108979,106.779041,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - Hypermart Daan Mogot,Jl. Daan Mogot Raya Km 16 ,DKI JAKARTA,JAKARTA BARAT,-6.150667,106.714085,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - Indomaret Plus Kamboja (T959),Jl. Kamboja Raya No. 29. Jati Pulo Palmerah,DKI JAKARTA,JAKARTA BARAT,-6.17852455,106.802399,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - ITC Cempaka Mas,Jl. Let. Jend. Suprapto,DKI JAKARTA,JAKARTA PUSAT,-6.164881,106.877745,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - ITC Kuningan,"Jl. Dr. Satrio, Kuningan",DKI JAKARTA,JAKARTA SELATAN,-6.223508,106.826182,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - ITC Roxy Mas,Jl. Hasyim Ashari Blok Plaza (Roxy Mas),DKI JAKARTA,JAKARTA BARAT,-6.166828,106.802922,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - Jameson's Meruya,"Jl. Meruya Ilir Raya, Komplek Taman Kebon Jeruk A II/1",DKI JAKARTA,JAKARTA BARAT,-6.198005,106.745895,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - JITC Mangga Dua,Jl. Mangga Dua,DKI JAKARTA,JAKARTA UTARA,-6.13584,106.82439,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Kalibata City Square,Jl. Kalibata Raya No.1,DKI JAKARTA,JAKARTA SELATAN,-6.256303,106.853195,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Kalibata City Tower F,Jl. Raya Kalibata No.1,DKI JAKARTA,JAKARTA SELATAN,-6.256462,106.852546,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Kalibata Mall,Jl. Raya Kalibata,DKI JAKARTA,JAKARTA SELATAN,-6.256954,106.855794,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - Komplek Ruko Buaran Regency,"Perum Buaran Regency Blok F/7, Duren Sawit",DKI JAKARTA,JAKARTA TIMUR,-6.230843,106.923814,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Kuningan City,"Jl. Prof. DR. Satrio No.Kav 18, RT.14/RW.4, Karet Kuningan",DKI JAKARTA,JAKARTA SELATAN,-6.224804,106.829322,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Lippo Mall Kemang,Jl. P Antasari,DKI JAKARTA,JAKARTA SELATAN,-6.2604142,106.8125447,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - Lippo Mall Puri LG Floor,"Jl. Puri Indah Boulevar Blok U1, Puri Indah",DKI JAKARTA,JAKARTA BARAT,-6.190603,106.738839,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - LTC Glodok 2nd Floor,Jl. Hayam Wuruk No. 127,DKI JAKARTA,JAKARTA BARAT,-6.1457132,106.8175394,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - Mall @ Bassura,Jl. Basuki Rahmat No.1A,DKI JAKARTA,JAKARTA TIMUR,-6.225041,106.878812,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - Mall Cipinang Indah,Jl. Cipinang Indah Raya No.1,DKI JAKARTA,JAKARTA TIMUR,-6.238706,106.894269,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - Mall Ciputra Jakarta (Citraland),"Jl. Raya S Parman, Grogol",DKI JAKARTA,JAKARTA BARAT,-6.168006,106.78683,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - Mall Kelapa Gading II,Jl. Bulevar Kelapa Gading,DKI JAKARTA,JAKARTA UTARA,-6.157332616,106.9078086,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - Mall Kelapa Gading III,Jl. Bulevar Kelapa Gading,DKI JAKARTA,JAKARTA UTARA,-6.15647,106.908406,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - Mall Of Indonesia,Jl. Boulevard Barat Raya No.1,DKI JAKARTA,JAKARTA UTARA,-6.1518,106.8916,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - Mall Taman Palem,Jl. Kamal Raya Outer Ring Road,DKI JAKARTA,JAKARTA BARAT,-6.139445,106.730749,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - Mangga Dua (Ps.Pagi),Jl. Arteri Mangga Dua Raya,DKI JAKARTA,JAKARTA UTARA,-6.136032,106.82279,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - Mangga Dua Square,Jl. Gunung Sahari Raya No. 1,DKI JAKARTA,JAKARTA UTARA,-6.1388825,106.8315396,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Medco Indonesia,Jl. Jend.Sudirman Kav.52-53,DKI JAKARTA,JAKARTA SELATAN,-6.2252416,106.8057206,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - One Belpark Fatmawati,"Jl. RS Fatmawati No,1 Pondok Labu",DKI JAKARTA,JAKARTA SELATAN,-6.304885,106.795022,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - Pasar Segar Cengkareng,"Jl. Utan Jati, Citra Garden 2",DKI JAKARTA,JAKARTA BARAT,-6.144687972,106.7046196,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - Pejaten Village,Jl. Pejaten Raya,DKI JAKARTA,JAKARTA SELATAN,-6.279783,106.829333,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - PIM I ATM Center,Jl. Metro Pondok Indah,DKI JAKARTA,JAKARTA SELATAN,-6.266001,106.7847987,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - Plaza Senayan Level 1,Jl. Asia Afrika No. 8,DKI JAKARTA,JAKARTA PUSAT,-6.2248766,106.7995898,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - Pulo Gadung Trade Center,"Jl. Raya Bekasi, Kawasan Industri, PT. JIEP",DKI JAKARTA,JAKARTA TIMUR,-6.183243,106.915587,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - Puri Indah Mall,"Jl. Puri Agung, Puri Indah",DKI JAKARTA,JAKARTA BARAT,-6.188342,106.734148,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - Puri Indah Office Tower,Jl. Puri Indah Lingkar Dalam Blok T-8,DKI JAKARTA,JAKARTA BARAT,-6.188626,106.736514,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - Puri Kemayoran Apartement,Jl. Landas Pacu Barat Kemayoran,DKI JAKARTA,JAKARTA PUSAT,-6.1564871,106.8517772,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - Pusat Grosir Cililitan Halte Walk,Jl. Mayjend Sutoyo No.76 Cililitan Kramat Jati,DKI JAKARTA,JAKARTA TIMUR,-6.262113,106.865588,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - Rajawali Park Cipinang,Jl. Rajawali No. 1 Cipinang Indah ,DKI JAKARTA,JAKARTA TIMUR,-6.234994,106.894008,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - Rezeki Fresh Market,"Jl. Hayam Wuruk No.2AA, RT.7/RW.2",DKI JAKARTA,JAKARTA PUSAT,-6.165693,106.820764,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - Ruko Hibrida Kelapa Gading,Jl. Kelapa Hibrida Blok QH 12 No.11,DKI JAKARTA,JAKARTA UTARA,-6.14574,106.90517,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - Season City,Jl. Prof.DR.Latumenten No.33,DKI JAKARTA,JAKARTA BARAT,-6.1543432,106.7966948,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - SPBU 31-12902 Kuningan,Jl. HR. Rasuna Said Kav C-22,DKI JAKARTA,JAKARTA SELATAN,-6.228592271,106.8335783,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - SPBU 34-10401,Jl. Kramat Raya No. 116,DKI JAKARTA,JAKARTA PUSAT,-6.184955563,106.8435908,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - SPBU 34-10505 Tanah Tinggi,"Jl. Letjend Suprapto No.56, RT.3/RW.3 Tanah Tinggi",DKI JAKARTA,JAKARTA PUSAT,-6.175163,106.848174,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - SPBU 34-10604 Bungur,Jl. Bungur Besar Raya No. 103 Kemayoran,DKI JAKARTA,JAKARTA PUSAT,-6.167781,106.842647,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - SPBU 34-10605 LetJen Suprapto,Jl. Let. Jend. Suprapto No.33 Kav.26,DKI JAKARTA,JAKARTA PUSAT,-6.17402,106.8533307,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - SPBU 34-11103 KS Tubun,"Jl. Ks. Tubun 4B No.28, RT.2/RW.7 Slipi",DKI JAKARTA,JAKARTA BARAT,-6.198208,106.803266,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - SPBU 34-11403 Kemanggisan Utama,Jl. Kemanggisan Utama Raya No. 6-8,DKI JAKARTA,JAKARTA BARAT,-6.190161,106.793117,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - SPBU 34-11507 Kebon Jeruk,Jl. Raya Panjang Kebon Jeruk,DKI JAKARTA,JAKARTA BARAT,-6.208610709,106.7700851,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - SPBU 34-11510,Jl. Arteri Panjang,DKI JAKARTA,JAKARTA BARAT,-6.180043715,106.7662724,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - SPBU 34-11608,"Jl. Raya Pos Pengumben No.33 C, RT.6/RW.3",DKI JAKARTA,JAKARTA BARAT,-6.217332,106.763465,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - SPBU 34-11609 Joglo,"Jl. Joglo Raya, RT.1/RW.8",DKI JAKARTA,JAKARTA BARAT,-6.219185345,106.7309418,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - SPBU 34-11612,Jl. Kembang Kerep 56,DKI JAKARTA,JAKARTA BARAT,-6.1977,106.7419,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - SPBU 34-11706 Sumur Bor,Jl. Daan Mogot KM 6,DKI JAKARTA,JAKARTA BARAT,-6.152721,106.719389,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - SPBU 34-11710 Lingkar Luar Cengkareng Timur,"Jl. Lingkar Luar Cengkareng Timur, Cengkareng",DKI JAKARTA,JAKARTA BARAT,-6.133844,106.73071,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - SPBU 34-11803 Daan Mogot,"Jl. Daan Mogot KM.18 No.15,RT 11/RW 06",DKI JAKARTA,JAKARTA BARAT,-6.158951,106.692757,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - SPBU 34-12105,Jl. Kemang Raya 39,DKI JAKARTA,JAKARTA SELATAN,-6.266835,106.815771,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - SPBU 34-12114 Gandaria,"Jl. Gandaria No. 25 - 27, RT.1/RW.9 Kebayoran Baru",DKI JAKARTA,JAKARTA SELATAN,-6.244192155,106.7880614,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - SPBU 34-12115 Radio Dalam,Jl. Radio Dalam,DKI JAKARTA,JAKARTA SELATAN,-6.25965,106.78875,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - SPBU 34-12208 Ciputat Kebayoran Lama,"Jl. Ciputat Raya, RT.9/RW.8 Kebayoran Lama Utara",DKI JAKARTA,JAKARTA SELATAN,-6.248802,106.777971,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - SPBU 34-12213,Jl. Pondok Pinang,DKI JAKARTA,JAKARTA SELATAN,-6.260063,106.776986,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - SPBU 34-12504,Jl. Ampera Raya No. 11,DKI JAKARTA,JAKARTA SELATAN,-6.281203,106.819499,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - SPBU 34-12602 Lenteng Agung,"Jl. Lenteng Agung Raya No.40, RT.6/RW.2 Lenteng Agung",DKI JAKARTA,JAKARTA SELATAN,-6.31860826,106.8374738,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - SPBU 34-12606 Ciganjur,Jl. M.Kahfi I Ciganjur,DKI JAKARTA,JAKARTA SELATAN,-6.3338194,106.8067451,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - SPBU 34-12701 Warung Buncit,Jl. Warung Jati Barat No.24 ,DKI JAKARTA,JAKARTA SELATAN,-6.261574,106.828863,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - SPBU 34-12805 Kasablanka,Jl. Raya Kasablanka,DKI JAKARTA,JAKARTA SELATAN,-6.225311072,106.8413121,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - SPBU 34-13101 Prumpung,Jl. Jend Ahmad Yani RT.1/RW.9 Utan Kayu Utara,DKI JAKARTA,JAKARTA TIMUR,-6.196283,106.874055,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - SPBU 34-13202 Perintis Kemerdekaan,Jl. Raya Perintis Kemerdekaan Kav.194,DKI JAKARTA,JAKARTA TIMUR,-6.179617,106.903367,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - SPBU 34-13209,Jl. Pemuda No. 40-41,DKI JAKARTA,JAKARTA TIMUR,-6.192486,106.88244,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - SPBU 34-13401 Kalimalang,"Jl. Raya Inspeksi Kali Malang RT.1/RW.16, Duren Sawit",DKI JAKARTA,JAKARTA TIMUR,-6.247272,106.911407,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - SPBU 34-13502 Batu Ampar,"Jl. Raya Condet, RT.1/RW.3 Batu Ampar",DKI JAKARTA,JAKARTA TIMUR,-6.289598,106.855719,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - SPBU 34-13702 Pasar Rebo,"Jl. TB. Simatupang, Gedong Pasar Rebo",DKI JAKARTA,JAKARTA TIMUR,-6.302528,106.858539,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - SPBU 34-13703 Ciracas,"Jl. Ciracas Raya, RT.5/RW.11, Ciracas ",DKI JAKARTA,JAKARTA TIMUR,-6.329141,106.886216,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - SPBU 34-14206 Pegangsaan Dua,"Jl. Pegangsaan Dua No.83, RT.10/RW.3 Kelapa Gading",DKI JAKARTA,JAKARTA UTARA,-6.152803372,106.9169119,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - SPBU 34-14210 C3 Kelapa Gading,Jl. Sentra Bisnis Artha Gading Kav.D No.2 Kelapa Gading,DKI JAKARTA,JAKARTA UTARA,-6.14696047,106.8967563,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - SPBU 34-14305 Sunter Kemayoran,Jl. Sunter Kemayoran No.45,DKI JAKARTA,JAKARTA PUSAT,-6.162052408,106.8753127,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - SPBU 34-14307,"Jl. Danau Sunter Selatan Blok,05 No.10",DKI JAKARTA,JAKARTA UTARA,-6.146368,106.885727,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - SPBU 34-14401 Pluit Selatan II,Jl. Pluit Raya No. 10 RT.7/RW.7 Penjaringan,DKI JAKARTA,JAKARTA UTARA,-6.125474,106.801255,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - SPBU 34-14404 Kapuk Raya,Jl. Kapuk Raya,DKI JAKARTA,JAKARTA BARAT,-6.13863,106.76354,TST (Tarik dan Setor Tunai),ATM
Jakarta Utara - SPBU 34-14415 Bukit Golf,Jl. Bukit Golf Mediterania Pantai Indah Kapuk,DKI JAKARTA,JAKARTA UTARA,-6.1064,106.74104,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - SPBU Benzine 34-11405 Palmerah Utara,Jl. Palmerah Utara Raya No.56 RT.02/06 Palmerah,DKI JAKARTA,JAKARTA BARAT,-6.203773,106.7968227,TST (Tarik dan Setor Tunai),ATM
Jakarta Barat - SPBU Benzine 34-11806 Satu Maret,Jl. Satu Maret RT.09/04 Kalideres,DKI JAKARTA,JAKARTA BARAT,-6.1305699,106.7033664,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - SPBU COCO 31-10701 Industri,Jl. Industri Raya No.1 RT.003 RW.007 Kemayoran,DKI JAKARTA,JAKARTA PUSAT,-6.149014,106.838411,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - SPBU COCO 31-10702 Samanhudi,Jl. Samanhudi No. 20 Pasar Baru,DKI JAKARTA,JAKARTA PUSAT,-6.160398,106.835218,TST (Tarik dan Setor Tunai),ATM
Jakarta Selatan - SPBU COCO 31-12702 Tendean,Jl. Kapten Tendean No. 38,DKI JAKARTA,JAKARTA SELATAN,-6.240505,106.8210567,TST (Tarik dan Setor Tunai),ATM
Jakarta Pusat - SPBU COCO 31-13101 Pramuka,Jl. Pramuka Raya,DKI JAKARTA,JAKARTA PUSAT,-6.193147,106.864034,TST (Tarik dan Setor Tunai),ATM
Jakarta Timur - SPBU COCO 31-13301 Otista,Jl. Otista Raya 69/71 Jakarta,DKI JAKARTA,JAKARTA TIMUR,-6.231184,106.867569,TST (Tarik dan Setor Tunai),ATM
